time,unit_impulse,unit_step,rectangular_pulse,sine_wave,cosine_wave,square_wave,triangular_wave,sawtooth_wave,exponential_decay,complex_exponential_real,complex_exponential_imag,gaussian_pulse,sinc_function,chirp_signal,white_noise,impulse_train
0.204,0.0,0.0,0.0,0.1253332335643033,0.992114701314478,1.0,-0.9199999999999999,-0.96,0.01690746565270528,0.992114701314478,0.1253332335643033,2.453414539715462e-08,0.5153833810250072,0.6040918448486604,-0.44982631204244344,0.0
0.205,0.0,0.0,0.0,0.15643446504023062,0.9876883405951378,1.0,-0.9000000000000004,-0.9500000000000002,0.016572675401761255,0.9876883405951378,0.15643446504023062,2.761242456828035e-08,0.518086396255662,0.6328134480054451,-1.095842307233263,0.0
0.206,0.0,0.0,0.0,0.1873813145857242,0.9822872507286887,1.0,-0.8799999999999999,-0.94,0.01624451444194987,0.9822872507286887,0.1873813145857242,3.1064504623776206e-08,0.520787276612626,0.6607083763986955,0.3822398265482637,0.0
0.207,0.0,0.0,0.0,0.21814324139654195,0.9759167619387475,1.0,-0.8600000000000003,-0.9300000000000002,0.015922851504511698,0.9759167619387475,0.21814324139654195,3.493418410057645e-08,0.5234859630531007,0.687737523374958,1.401719452642243,0.0
0.208,0.0,0.0,0.0,0.24868988716485402,0.9685831611286313,1.0,-0.8399999999999999,-0.9199999999999999,0.01560755791998283,0.9685831611286313,0.24868988716485402,3.927019510784411e-08,0.5261823965427067,0.7138628139957242,0.4400505296442702,0.0
0.209,0.0,0.0,0.0,0.27899110603922833,0.9602936856769433,1.0,-0.8200000000000003,-0.9100000000000001,0.015298507566725518,0.9602936856769433,0.27899110603922833,4.412673510381484e-08,0.5288765180570737,0.7390472616120125,0.5480065602810779,0.0
0.21,0.0,0.0,0.0,0.3090169943749472,0.9510565162951536,1.0,-0.7999999999999998,-0.8999999999999999,0.014995576820477703,0.9510565162951536,0.3090169943749472,4.956405319172498e-08,0.5315682685834323,0.7632550232991784,-1.13996621525184,0.0
0.211,0.0,0.0,0.0,0.338737920245291,0.9408807689542257,1.0,-0.7800000000000002,-0.8900000000000001,0.014698644504901784,0.9408807689542257,0.338737920245291,5.564909620820246e-08,0.5342575891222038,0.786451454066792,-0.2816664648074943,0.0
0.212,0.0,0.0,0.0,0.36812455268467736,0.9297764858882517,1.0,-0.7599999999999998,-0.8799999999999999,0.01440759184311235,0.9297764858882517,0.36812455268467736,6.245622035317746e-08,0.5369444206885922,0.8086031597594717,-0.35312654701649737,0.0
0.213,0.0,0.0,0.0,0.3971478906347799,0.9177546256839815,1.0,-0.7400000000000002,-0.8700000000000001,0.014122302410163962,0.9177546256839815,0.3971478906347799,7.006797462536955e-08,0.5396287043141756,0.8296780485655785,0.5442392161578129,0.0
0.214,0.0,0.0,0.0,0.42577929156507255,0.9048270524660196,1.0,-0.7199999999999998,-0.8599999999999999,0.013842662086479501,0.9048270524660196,0.42577929156507255,7.857596288459753e-08,0.5423103810484979,0.8496453810519552,1.7477482534526525,0.0
0.215,0.0,0.0,0.0,0.4539904997395465,0.891006524188368,1.0,-0.7000000000000002,-0.8500000000000001,0.013568559012200934,0.891006524188368,0.4539904997395465,8.808179196460557e-08,0.5449893919606601,0.8684758186442137,1.864986952573196,0.0
0.216,0.0,0.0,0.0,0.4817536741017149,0.8763066800438638,1.0,-0.6799999999999997,-0.8399999999999999,0.013299883542443767,0.8763066800438638,0.4817536741017149,9.869811391105964e-08,0.5476656781409125,0.8861414704735592,-0.7838099998996677,0.0
0.217,0.0,0.0,0.0,0.5090414157503708,0.860742027003944,1.0,-0.6600000000000001,-0.8300000000000001,0.013036528203437736,0.860742027003944,0.5090414157503708,1.1054977112226558e-07,0.5503391807022472,0.9026159385127386,0.08139032815133143,0.0
0.218,0.0,0.0,0.0,0.5358267949789967,0.8443279255020151,1.0,-0.6399999999999997,-0.8199999999999998,0.01277838764953576,0.8443279255020151,0.5358267949789967,1.2377505392864615e-07,0.5530098407819891,0.9178743609254555,-0.28006668551724934,0.0
0.219,0.0,0.0,0.0,0.5620833778521305,0.8270805742745618,1.0,-0.6200000000000001,-0.81,0.012525358621074385,0.8270805742745618,0.5620833778521305,1.385270809649154e-07,0.5556775995433878,0.9318934535554056,-0.9823693416783965,0.0
0.22,0.0,0.0,0.0,0.5877852522924729,0.8090169943749476,1.0,-0.5999999999999996,-0.7999999999999998,0.012277339903068436,0.8090169943749476,0.5877852522924729,1.5497531357028967e-07,0.5583423981772098,0.944651549483117,1.431024648403837,0.0
0.221,0.0,0.0,0.0,0.6129070536529762,0.7901550123756906,1.0,-0.5800000000000001,-0.79,0.012034232284723775,0.7901550123756906,0.6129070536529762,1.7330721640121203e-07,0.5610041779033298,0.9561286365808471,-1.6526710247254568,0.0
0.222,0.0,0.0,0.0,0.63742398974869,0.770513242775789,1.0,-0.5599999999999996,-0.7799999999999998,0.011795938519751562,0.770513242775789,0.63742398974869,1.9373007746248273e-07,0.5636628799723218,0.966306392998035,1.910197883771594,0.0
0.223,0.0,0.0,0.0,0.6613118653236519,0.7501110696304595,1.0,-0.54,-0.77,0.011562363287468536,0.7501110696304595,0.6613118653236519,2.1647300186109765e-07,0.5663184456670506,0.9751682205121297,1.145734416336836,0.0
0.224,0.0,0.0,0.0,0.6845471059286886,0.7289686274214116,1.0,-0.5199999999999996,-0.7599999999999998,0.011333413154667387,0.7289686274214116,0.6845471059286886,2.417890947674722e-07,0.5689708163042618,0.9826992756821037,0.3335332808058216,0.0
0.225,0.0,0.0,0.0,0.7071067811865474,0.7071067811865477,1.0,-0.5,-0.75,0.011108996538242306,0.7071067811865477,0.7071067811865474,2.699578503363014e-07,0.5716199332361733,0.9888864987445046,0.6297911194656658,0.0
0.226,0.0,0.0,0.0,0.7289686274214112,0.684547105928689,1.0,-0.47999999999999954,-0.7399999999999998,0.01088902366855444,0.684547105928689,0.7289686274214112,3.0128776469953434e-07,0.5742657378520647,0.9937186401946168,2.5939211422292403,0.0
0.227,0.0,0.0,0.0,0.7501110696304597,0.6613118653236517,1.0,-0.45999999999999996,-0.73,0.010673406553522925,0.6613118653236517,0.7501110696304597,3.361191926025446e-07,0.5769081715798666,0.9971862849980737,1.8201517369010305,0.0
0.228,0.0,0.0,0.0,0.7705132427757893,0.6374239897486896,1.0,-0.4399999999999995,-0.7199999999999998,0.010462058943426795,0.6374239897486896,0.7705132427757893,3.7482746881752343e-07,0.5795471758877502,0.9992818743811892,0.9975299746276262,0.0
0.229,0.0,0.0,0.0,0.7901550123756903,0.6129070536529766,1.0,-0.41999999999999993,-0.71,0.010254896296404022,0.6129070536529766,0.7901550123756903,4.1782631714166553e-07,0.5821826922857155,0.9999997251512692,1.6371486472641352,0.0
0.23,0.0,0.0,0.0,0.8090169943749472,0.5877852522924734,1.0,-0.39999999999999947,-0.6999999999999997,0.010051835744633576,0.5877852522924734,0.8090169943749472,4.6557157157830866e-07,0.5848146623271794,0.9993360465012807,-0.9789408546194401,0.0
0.231,0.0,0.0,0.0,0.827080574274562,0.5620833778521303,1.0,-0.3799999999999999,-0.69,0.009852796061187257,0.5620833778521303,0.827080574274562,5.185652362136098e-07,0.5874430276105632,0.9972889542564582,-1.4182580440641324,0.0
0.232,0.0,0.0,0.0,0.8443279255020152,0.5358267949789964,1.0,-0.35999999999999943,-0.6799999999999997,0.009657697627537777,0.5358267949789964,0.8443279255020152,5.773599123465929e-07,0.5900677297808786,0.9938584825237262,-1.0896838122576749,0.0
0.233,0.0,0.0,0.0,0.8607420270039436,0.5090414157503712,1.0,-0.33999999999999986,-0.6699999999999999,0.009466462401710323,0.5090414157503712,0.8607420270039436,6.425636236137049e-07,0.5926887105313143,0.9890465927082109,-1.652858325121901,0.0
0.234,0.0,0.0,0.0,0.8763066800438636,0.4817536741017154,1.0,-0.3199999999999994,-0.6599999999999997,0.009279013887064744,0.4817536741017154,0.8763066800438636,7.1484507217795e-07,0.5953059116048204,0.9828571798645774,0.45982233972977493,0.0
0.235,0.0,0.0,0.0,0.8910065241883678,0.453990499739547,1.0,-0.3000000000000007,-0.6500000000000004,0.009095277101695816,0.453990499739547,0.8910065241883678,7.949393615349141e-07,0.5979192747956933,0.9752960763544984,1.12710357183772,0.0
0.236,0.0,0.0,0.0,0.9048270524660194,0.42577929156507305,1.0,-0.28000000000000025,-0.6400000000000001,0.008915178548439553,0.42577929156507305,0.9048270524660194,8.836542241315629e-07,0.6005287419511588,0.96637105278518,-0.2893824207964986,0.0
0.237,0.0,0.0,0.0,0.9177546256839809,0.39714789063478123,1.0,-0.2599999999999998,-0.6299999999999999,0.00873864618547329,0.39714789063478123,0.9177546256839809,9.818767948068164e-07,0.6031342549729547,0.9560918162075926,-1.270869277950303,0.0
0.238,0.0,0.0,0.0,0.9297764858882511,0.36812455268467875,1.0,-0.2400000000000002,-0.6200000000000001,0.00856560939749806,0.36812455268467875,0.9297764858882511,1.0905809740539829e-06,0.605735755818912,0.944470005556811,1.9130275591278538,0.0
0.239,0.0,0.0,0.0,0.9408807689542251,0.3387379202452923,1.0,-0.22000000000000064,-0.6100000000000003,0.00839599896749147,0.3387379202452923,0.9408807689542251,1.2108354282827543e-06,0.6083331865045359,0.9315191843207103,-0.6616285640778407,0.0
0.24,0.0,0.0,0.0,0.9510565162951535,0.30901699437494773,1.0,-0.20000000000000018,-0.6000000000000001,0.00822974704902003,0.30901699437494773,0.9510565162951535,1.3438122776315214e-06,0.6109264891045848,0.9172548304271767,0.35173210416876477,0.0
0.241,0.0,0.0,0.0,0.960293685676943,0.2789911060392297,1.0,-0.17999999999999972,-0.5899999999999999,0.008066787139099614,0.2789911060392297,0.960293685676943,1.4907965254580707e-06,0.6135156057546487,0.9016943233439135,-0.9876790441042606,0.0
0.242,0.0,0.0,0.0,0.968583161128631,0.2486898871648554,1.0,-0.16000000000000014,-0.5800000000000001,0.007907054051593441,0.2486898871648554,0.968583161128631,1.653196287427534e-06,0.6161004786527265,0.8848569283889403,-0.04770122123347111,0.0
0.243,0.0,0.0,0.0,0.9759167619387472,0.21814324139654337,1.0,-0.14000000000000057,-0.5700000000000003,0.007750483891136692,0.21814324139654337,0.9759167619387472,1.8325538821297706e-06,0.6186810500608021,0.866763778253895,-1.4984652171607689,0.0
0.244,0.0,0.0,0.0,0.9822872507286886,0.18738131458572474,1.0,-0.1200000000000001,-0.56,0.007597014027577567,0.18738131458572474,0.9822872507286886,2.0305578494036836e-06,0.6212572623064182,0.8474378517463791,-0.0374087429874489,0.0
0.245,0.0,0.0,0.0,0.9876883405951377,0.15643446504023117,1.0,-0.09999999999999964,-0.5499999999999998,0.007446583070924338,0.15643446504023117,0.9876883405951377,2.2490559670323425e-06,0.6238290577842512,0.8269039497616197,0.41234204529977964,0.0
0.246,0.0,0.0,0.0,0.9921147013144778,0.12533323356430473,1.0,-0.08000000000000007,-0.54,0.007299130846788583,0.12533323356430473,0.9921147013144778,2.4900693412097526e-06,0.6263963789576816,0.8051886684979028,-0.538629647169737,0.0
0.247,0.0,0.0,0.0,0.99556196460308,0.09410831331851498,1.0,-0.0600000000000005,-0.5300000000000002,0.007154598372314579,0.09410831331851498,0.99556196460308,2.7558076511768366e-06,0.6289591683603659,0.7823203699343827,0.26989322581051534,0.0
0.248,0.0,0.0,0.0,0.9980267284282716,0.06279051952931332,1.0,-0.040000000000000036,-0.52,0.007012927832585425,0.06279051952931332,0.9980267284282716,3.0486856336898613e-06,0.6315173685978052,0.7583291495940059,0.45745152715762444,0.0
0.249,0.0,0.0,0.0,0.9995065603657316,0.031410759078128424,1.0,-0.019999999999999574,-0.5099999999999998,0.006874062557496249,0.031410759078128424,0.9995065603657316,3.371340898528167e-06,0.6340709223489129,0.7332468016185077,0.21207358890450598,0.0
0.25,0.0,0.0,0.0,1.0,3.061616997868383e-16,1.0,0.0,-0.5,0.006737946999085467,3.061616997868383e-16,1.0,3.726653172078671e-06,0.6366197723675814,0.7071067811865483,0.5291657665355541,0.0
0.251,0.0,0.0,0.0,0.9995065603657316,-0.031410759078127806,1.0,0.019999999999999574,-0.4900000000000002,0.006604526709314805,-0.031410759078127806,0.9995065603657316,4.117765072160486e-06,0.6391638614842456,0.6799441643102982,-0.1437468496742254,0.0
0.252,0.0,0.0,0.0,0.9980267284282716,-0.06279051952931271,1.0,0.040000000000000036,-0.48,0.006473748318289405,-0.06279051952931271,0.9980267284282716,4.548104523682655e-06,0.6417031326074473,0.6517956050498784,-0.8806756625281325,0.0
0.253,0.0,0.0,0.0,0.99556196460308,-0.09410831331851437,1.0,0.0600000000000005,-0.46999999999999975,0.00634555951290911,-0.09410831331851437,0.99556196460308,5.021408931469322e-06,0.6442375287253951,0.6226992901892408,-1.9294071400371187,0.0
0.254,0.0,0.0,0.0,0.9921147013144779,-0.12533323356430412,1.0,0.08000000000000007,-0.45999999999999996,0.006219909015942573,-0.12533323356430412,0.9921147013144779,5.541751233646584e-06,0.6467669929075249,0.5926948914211575,-0.337411707035911,0.0
0.255,0.0,0.0,0.0,0.9876883405951377,-0.15643446504023142,1.0,0.09999999999999964,-0.4500000000000002,0.006096746565515633,-0.15643446504023142,0.9876883405951377,6.113567966371402e-06,0.6492914683060574,0.5618235150930967,0.5634784093702615,0.0
0.256,0.0,0.0,0.0,0.9822872507286886,-0.18738131458572502,1.0,0.1200000000000001,-0.43999999999999995,0.005976022895005943,-0.18738131458572502,0.9822872507286886,6.741689478400707e-06,0.6518108981575537,0.5301276495698026,-0.593871865185522,0.0
0.257,0.0,0.0,0.0,0.9759167619387473,-0.21814324139654276,1.0,0.14000000000000057,-0.4299999999999997,0.0058576897133356225,-0.21814324139654276,0.9759167619387473,7.431372442053728e-06,0.6543252257844696,0.497651110272405,-1.1611968827559793,0.0
0.258,0.0,0.0,0.0,0.9685831611286311,-0.24868988716485482,1.0,0.16000000000000014,-0.41999999999999993,0.005741699685654202,-0.24868988716485482,0.9685831611286311,8.1883348155182e-06,0.6568343945967084,0.46443898245780074,0.3448963968207375,0.0
0.259,0.0,0.0,0.0,0.9602936856769431,-0.2789911060392291,1.0,0.17999999999999972,-0.41000000000000014,0.005628006414404065,-0.2789911060392291,0.9602936856769431,9.018793420193055e-06,0.6593383480931702,0.4305375618060128,0.24323563126259962,0.0
0.26,0.0,0.0,0.0,0.9510565162951536,-0.3090169943749471,1.0,0.20000000000000018,-0.3999999999999999,0.0055165644207607716,-0.3090169943749471,0.9510565162951536,9.929504305851081e-06,0.6618370298633003,0.39599429288700944,0.8527912759474061,0.0
0.261,0.0,0.0,0.0,0.9408807689542257,-0.3387379202452909,1.0,0.22000000000000064,-0.3899999999999997,0.00540732912644096,-0.3387379202452909,0.9408807689542257,1.0927806085844945e-05,0.6643303835886355,0.3608577055822627,-0.568836525619758,0.0
0.262,0.0,0.0,0.0,0.9297764858882517,-0.3681245526846773,1.0,0.2400000000000002,-0.3799999999999999,0.005300256835870402,-0.3681245526846773,0.9297764858882517,1.202166643436898e-05,0.6668183530443486,0.32517734953996247,-0.45533951518604016,0.0
0.263,0.0,0.0,0.0,0.9177546256839808,-0.39714789063478145,1.0,0.2599999999999998,-0.3700000000000001,0.005195304718705231,-0.39714789063478145,0.9177546256839808,1.3219731947926079e-05,0.6693008821007894,0.2890037267464884,1.7258870792335566,0.0
0.264,0.0,0.0,0.0,0.9048270524660192,-0.4257792915650733,1.0,0.28000000000000025,-0.3599999999999999,0.00509243079269919,-0.4257792915650733,0.9048270524660192,1.453138158363136e-05,0.6717779147250252,0.2523882223001766,0.6719084912998721,0.0
0.265,0.0,0.0,0.0,0.8910065241883676,-0.4539904997395473,1.0,0.3000000000000007,-0.34999999999999964,0.004991593906910217,-0.4539904997395473,0.8910065241883676,1.5966783897804747e-05,0.6742493949823776,0.2153830334768812,0.9665202909291146,0.0
0.266,0.0,0.0,0.0,0.8763066800438634,-0.4817536741017156,1.0,0.3200000000000003,-0.33999999999999986,0.004892753725239476,-0.4817536741017156,0.8763066800438634,1.753695831946036e-05,0.6767152670379584,0.17804109718013333,-0.24024008077736342,0.0
0.267,0.0,0.0,0.0,0.8607420270039435,-0.5090414157503714,1.0,0.33999999999999986,-0.33000000000000007,0.004795870710296421,-0.5090414157503714,0.8607420270039435,1.9253840704779017e-05,0.6791754751582014,0.1404160158719121,-0.06058094091111741,0.0
0.268,0.0,0.0,0.0,0.8443279255020151,-0.5358267949789967,1.0,0.3600000000000003,-0.31999999999999984,0.004700906107583276,-0.5358267949789967,0.8443279255020151,2.113035343044201e-05,0.6816299637123944,0.10256198208313362,-0.8584286298056913,0.0
0.269,0.0,0.0,0.0,0.8270805742745619,-0.5620833778521305,1.0,0.3800000000000008,-0.3099999999999996,0.004607821929992752,-0.5620833778521305,0.8270805742745619,2.318048029579671e-05,0.6840786771742058,0.06453370160594907,-1.0386500262864922,0.0
0.27,0.0,0.0,0.0,0.8090169943749476,-0.5877852522924729,1.0,0.40000000000000036,-0.2999999999999998,0.004516580942612666,-0.5877852522924729,0.8090169943749476,2.5419346516199247e-05,0.6865215601232108,0.02638631547276867,-0.46244465213669433,0.0
0.271,0.0,0.0,0.0,0.7901550123756906,-0.612907053652976,1.0,0.41999999999999993,-0.29000000000000004,0.004427146647831511,-0.612907053652976,0.7901550123756906,2.7863304102519663e-05,0.6889585572464144,-0.011824679170345756,1.195880067167666,0.0
0.272,0.0,0.0,0.0,0.7705132427757886,-0.6374239897486905,1.0,0.4400000000000004,-0.2799999999999998,0.004339483270738895,-0.6374239897486905,0.7705132427757886,3.053002293467849e-05,0.6913896133397721,-0.05004350918565002,-0.48115850511731184,0.0
0.273,0.0,0.0,0.0,0.7501110696304589,-0.6613118653236526,1.0,0.46000000000000085,-0.2699999999999996,0.004253555744815125,-0.6613118653236526,0.7501110696304589,3.343858785018348e-05,0.6938146733097075,-0.08821420644845668,-0.38880006157218455,0.0
0.274,0.0,0.0,0.0,0.728968627421411,-0.6845471059286892,1.0,0.4800000000000004,-0.2599999999999998,0.0041693296979041115,-0.6845471059286892,0.728968627421411,3.66096020819268e-05,0.6962336821746272,-0.12628068961964103,-1.317278015410657,0.0
0.275,0.0,0.0,0.0,0.7071067811865471,-0.7071067811865479,1.0,0.5,-0.25,0.004086771438464067,-0.7071067811865479,0.7071067811865471,4.006529739295107e-05,0.6986465850664343,-0.16418684656886384,-1.9162322279962982,0.0
0.276,0.0,0.0,0.0,0.6845471059286884,-0.7289686274214118,1.0,0.5200000000000005,-0.23999999999999977,0.004005847942090417,-0.7289686274214118,0.6845471059286884,4.382965126946312e-05,0.701053327232037,-0.20187661732942375,0.3926731508188142,0.0
0.277,0.0,0.0,0.0,0.6613118653236517,-0.7501110696304597,1.0,0.5400000000000009,-0.22999999999999954,0.003926526838305624,-0.7501110696304597,0.6613118653236517,4.792851154702797e-05,0.7034538540348566,-0.23929407746390502,1.0044085946964305,0.0
0.278,0.0,0.0,0.0,0.6374239897486897,-0.7705132427757893,1.0,0.5600000000000005,-0.21999999999999975,0.0038487763976105395,-0.7705132427757893,0.6374239897486897,5.238972885856945e-05,0.705848110956331,-0.2763835217180797,-0.5417980349876561,0.0
0.279,0.0,0.0,0.0,0.6129070536529766,-0.7901550123756903,1.0,0.5800000000000001,-0.20999999999999996,0.0037725655187922052,-0.7901550123756903,0.6129070536529766,5.724329730648651e-05,0.7082360435974165,-0.31308954783909915,1.072493841485993,0.0
0.28,0.0,0.0,0.0,0.5877852522924734,-0.8090169943749472,1.0,0.6000000000000005,-0.19999999999999973,0.003697863716482929,-0.8090169943749472,0.5877852522924734,6.252150377482026e-05,0.7106175976800855,-0.34935714043266713,-0.09396220876748852,0.0
0.281,0.0,0.0,0.0,0.5620833778521296,-0.8270805742745625,1.0,0.620000000000001,-0.1899999999999995,0.0036246411089657558,-0.8270805742745625,0.5620833778521296,6.825908631090989e-05,0.7129927190488219,-0.38513175473283495,-0.909929752622794,0.0
0.282,0.0,0.0,0.0,0.5358267949789972,-0.8443279255020147,1.0,0.6399999999999997,-0.18000000000000016,0.003552868406221362,-0.8443279255020147,0.5358267949789972,7.449340201930506e-05,0.7153613536721144,-0.42035940015705375,0.7758812464021999,0.0
0.283,0.0,0.0,0.0,0.5090414157503721,-0.8607420270039432,1.0,0.6599999999999993,-0.17000000000000037,0.003482516898211663,-0.8607420270039432,0.5090414157503721,8.126460492377871e-05,0.7177234476439446,-0.454986723518458,1.9143286183685675,0.0
0.284,0.0,0.0,0.0,0.4817536741017162,-0.8763066800438631,1.0,0.6799999999999997,-0.16000000000000014,0.0034135584433954303,-0.8763066800438631,0.4817536741017162,8.861583426604922e-05,0.7200789471852739,-0.4889610917667079,-0.21307568875550983,0.0
0.285,0.0,0.0,0.0,0.4539904997395479,-0.8910065241883673,1.0,0.6999999999999993,-0.15000000000000036,0.003345965457471272,-0.8910065241883673,0.4539904997395479,9.659341372218401e-05,0.7224277986455261,-0.5222306741284344,-2.0444697119009456,0.0
0.286,0.0,0.0,0.0,0.42577929156507394,-0.9048270524660189,1.0,0.7199999999999998,-0.14000000000000012,0.003279710902343573,-0.9048270524660189,0.42577929156507394,0.000105247062029544,0.7247699485040673,-0.5547445235181626,0.9902622882324844,0.0
0.287,0.0,0.0,0.0,0.39714789063478206,-0.9177546256839805,1.0,0.7399999999999993,-0.13000000000000034,0.00321476827530687,-0.9177546256839805,0.39714789063478206,0.00011463011552845428,0.7271053433716828,-0.5864526570905534,0.6819937096226563,0.0
0.288,0.0,0.0,0.0,0.3681245526846796,-0.9297764858882508,1.0,0.7599999999999998,-0.1200000000000001,0.0031511115984444414,-0.9297764858882508,0.3681245526846796,0.00012479976313343742,0.7294339299920498,-0.6173061358051458,0.4031445540709508,0.0
0.289,0.0,0.0,0.0,0.33873792024529153,-0.9408807689542255,1.0,0.7799999999999994,-0.11000000000000032,0.0030887154082367687,-0.9408807689542255,0.33873792024529153,0.00013581729425875502,0.7317556552432081,-0.6472571428751175,-0.3842760587549559,0.0
0.29,0.0,0.0,0.0,0.3090169943749478,-0.9510565162951534,1.0,0.7999999999999998,-0.10000000000000009,0.0030275547453758153,-0.9510565162951534,0.3090169943749478,0.00014774836023203364,0.7340704661390256,-0.6762590609723279,-1.880579617646767,0.0
0.291,0.0,0.0,0.0,0.2789911060392298,-0.960293685676943,1.0,0.8199999999999994,-0.0900000000000003,0.002967605144780944,-0.960293685676943,0.2789911060392298,0.00016066324973780795,0.7363783098306625,-0.7042665480616414,-1.0599598999065765,0.0
0.292,0.0,0.0,0.0,0.2486898871648555,-0.968583161128631,1.0,0.8399999999999999,-0.08000000000000007,0.002908842625812584,-0.968583161128631,0.2486898871648555,0.00017463717883977947,0.7386791336080305,-0.7312356117387069,1.1127199039524172,0.0
0.293,0.0,0.0,0.0,0.21814324139654342,-0.9759167619387472,1.0,0.8599999999999994,-0.07000000000000028,0.0028512436826796323,-0.9759167619387472,0.21814324139654342,0.00018975059613633578,0.7409728849012489,-0.7571236819465292,-0.3687604366993992,0.0
0.294,0.0,0.0,0.0,0.18738131458572568,-0.9822872507286885,1.0,0.8799999999999999,-0.06000000000000005,0.0027947852750368437,-0.9822872507286885,0.18738131458572568,0.0002060895036082787,0.7432595112820974,-0.7818896819477,-2.147846017805011,0.0
0.295,0.0,0.0,0.0,0.1564344650402321,-0.9876883405951375,1.0,0.8999999999999995,-0.050000000000000266,0.0027394448187683684,-0.9876883405951375,0.1564344650402321,0.00022374579372062055,0.7455389604654649,-0.8054940974307914,-0.12354069780804526,0.0
0.296,0.0,0.0,0.0,0.12533323356430567,-0.9921147013144777,1.0,0.9199999999999999,-0.040000000000000036,0.0026852001769538205,-0.9921147013144777,0.12533323356430567,0.0002428176033416271,0.747811180310795,-0.8278990436313387,-0.6858565218535556,0.0
0.297,0.0,0.0,0.0,0.09410831331851592,-0.9955619646030799,1.0,0.9399999999999995,-0.03000000000000025,0.0026320296510131984,-0.9955619646030799,0.09410831331851592,0.0002634096850418036,0.7500761188235275,-0.8490683303498835,1.6681483926324518,0.0
0.298,0.0,0.0,0.0,0.06279051952931339,-0.9980267284282716,1.0,0.96,-0.020000000000000018,0.00257991197202718,-0.9980267284282716,0.06279051952931339,0.0002856337963331484,0.7523337241565371,-0.8689675247518861,1.750937904877869,0.0
0.299,0.0,0.0,0.0,0.03141075907812848,-0.9995065603657316,1.0,0.9799999999999995,-0.010000000000000231,0.0025288262922292556,-0.9995065603657316,0.03141075907812848,0.00030960910740455045,0.7545839446115664,-0.8875640118367574,-1.0729978077602282,0.0
0.3,0.0,0.0,0.0,3.6739403974420594e-16,-1.0,1.0,1.0,0.0,0.0024787521766663585,-1.0,3.6739403974420594e-16,0.00033546262790251185,0.756826728640657,-0.9048270524660189,0.2478441750980032,1.0
0.301,0.0,0.0,0.0,-0.03141075907812775,-0.9995065603657316,-1.0,0.9800000000000004,0.009999999999999787,0.0024296695950245953,-0.9995065603657316,-0.03141075907812775,0.0003633296532973107,0.7590620248475757,-0.9207278388434497,-1.1747147970392726,0.0
0.302,0.0,0.0,0.0,-0.06279051952931265,-0.9980267284282716,-1.0,0.96,0.020000000000000018,0.0023815589136168707,-0.9980267284282716,-0.06279051952931265,0.0003933542313630609,0.7612897819892377,-0.935239547343195,-0.1173173429297632,0.0
0.303,0.0,0.0,0.0,-0.09410831331851342,-0.9955619646030801,-1.0,0.9400000000000004,0.029999999999999805,0.002334400887529133,-0.9955619646030801,-0.09410831331851342,0.0004256896492857509,0.7635099489771241,-0.9483373885850892,-0.5551799866276971,0.0
0.304,0.0,0.0,0.0,-0.12533323356430318,-0.992114701314478,-1.0,0.9199999999999999,0.040000000000000036,0.0022881766529221693,-0.992114701314478,-0.12533323356430318,0.00046049894189604976,0.7657224748786976,-0.9599986546599383,0.9695013932435409,0.0
0.305,0.0,0.0,0.0,-0.15643446504022962,-0.9876883405951379,-1.0,0.9000000000000004,0.04999999999999982,0.002242867719485801,-0.9876883405951379,-0.15643446504022962,0.0004979554215032735,0.7679273089188128,-0.9702027634111471,-0.09845242186398774,0.0
0.306,0.0,0.0,0.0,-0.1873813145857232,-0.9822872507286889,-1.0,0.8799999999999999,0.06000000000000005,0.0021984559630425313,-0.9822872507286889,-0.1873813145857232,0.0005382432297832624,0.7701244004811222,-0.9789312996829604,-0.9446553482556068,0.0
0.307,0.0,0.0,0.0,-0.2181432413965427,-0.9759167619387473,-1.0,0.8600000000000003,0.06999999999999984,0.002154923618297613,-0.9759167619387473,-0.2181432413965427,0.0005815579121458022,0.7723136991094797,-0.9861680534495803,0.8590504712023332,0.0
0.308,0.0,0.0,0.0,-0.24868988716485477,-0.9685831611286311,-1.0,0.8399999999999999,0.08000000000000007,0.002112253271732714,-0.9685831611286311,-0.24868988716485477,0.0006281070149764975,0.7744951545093377,-0.9918990547436497,-1.8052661022753251,0.0
0.309,0.0,0.0,0.0,-0.27899110603922905,-0.9602936856769432,-1.0,0.8200000000000003,0.08999999999999986,0.0020704278546402606,-0.9602936856769432,-0.27899110603922905,0.0006781107061134388,0.7766687165491422,-0.996112605306959,0.40829213222622396,0.0
0.31,0.0,0.0,0.0,-0.30901699437494706,-0.9510565162951536,-1.0,0.7999999999999998,0.10000000000000009,0.002029430636295734,-0.9510565162951536,-0.30901699437494706,0.0007318024188804728,0.7788343352617215,-0.998799306890762,-0.7235384377203191,0.0
0.311,0.0,0.0,0.0,-0.33873792024529087,-0.9408807689542257,-1.0,0.7800000000000002,0.10999999999999988,0.0019892452172651635,-0.9408807689542257,-0.33873792024529087,0.0007894295199561677,0.7809919608456729,-0.999952086137793,-0.23022427327017683,0.0
0.312,0.0,0.0,0.0,-0.36812455268467725,-0.9297764858882517,-1.0,0.7599999999999998,0.1200000000000001,0.0019498555228451206,-0.9297764858882517,-0.36812455268467725,0.0008512540013104985,0.7831415436667429,-0.9995662159829238,0.7642706139032117,0.0
